Method,Accuracy,F1-Score,analysis_type,time_period,class_weighting,subgroup,file_source,subject_id,accuracy,Modality,Average,Weighted,Stacking,Visit,N_subjects,N_trials,F1_Score,Mean_Subject_Acc,Std_Subject_Acc,f1_score,Weight,feature,mean_abs_shap
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_weights,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_weights.csv,,,Physiology,,,,,,,,,,,0.1883450258073547,,
,,,reaction_time_group_weights,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_weights.csv,,,Behavior,,,,,,,,,,,0.7757537319026947,,
,,,reaction_time_group_weights,POST,balanced,Fast,reaction_time_group_late_fusion_balanced_POST_Fast_weights.csv,,,Gaze,,,,,,,,,,,0.0359012422899505,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.4,,,,,,,,,,,0.2285714285714285,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.8,,,,,,,,,,,0.711111111111111,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.6,,,,,,,,,,,0.45,,,
,,,reaction_time_group_subject,POST,balanced,Slow,reaction_time_group_late_fusion_balanced_POST_Slow_subject_accuracies.csv,,0.2,,,,,,,,,,,0.0666666666666666,,,
